,text
239,"These too are facts:

1. @realdonaldtrump ran for @POTUS supporting #gaymarriage; #Biden ran for VP opposing it;

2. #Trump called out #NAFTA's deficiences--and fixed it. Biden voted for it; and

3. Trump opposed the #IraqWar and occupation--and is ending it; Biden voted for it. https://t.co/RHqwm0qmSH"
240,"@CNN #DemDebate2020 : @ChrisCuomo : @AndrewYang : While I believe @SenSanders is the best guy to undo 4yrs of #Trump, I honestly dont believe he will be The #DemocraticParty nominee. The Party establishment is all in on @JoeBiden!!"
241,#bernie &amp; #trump both ran by #Putin’s misinformation campaign https://t.co/ZselNpHzNk
242,#Trump is painful to watch &amp; listen to😳 https://t.co/u1vJdVLi89
243,More #Trump fact checking. Even with the nation in crisis he still can't tell the truth. https://t.co/aoxLPvnQr7
244,"Trump can't even get the most basic of the facts he presents out correctly.  He is grossly inadequate, in way over his head and abilities, and I know it won't matter but I must call on @realDonaldTrump to resign and let a real leader take over.  And it's not #Pence. #Trump #unfit https://t.co/dZjZkfHxY7"
245,"#Obama was able to successfully manage 3 #pandemics while in office. Left the country prepared with a Infectious Disease Response team and #Trump wants to blame everything on him?
#COVID19 
#CoronavirusOutbreak 
#TrumpIsAnIdiot #TrumpLiesEverytimeHeSpeaks"
246,"Looks like OSCAR healthcare company will be in charge of the lion’s share of the #coronavirus testing. This is a JOSH KUSHNER owned company- Jared’s brother. 

You can’t make this shit up.
#oscarhealth #JOSHKUSHNER #JaredKushner #Trump #Nepotism #LockThemAllUp https://t.co/MlPREtyKvf"
247,"#COVIDー19 is a #bioengineered, #DeepStateCabal #coronapocolypse designed to destroy #Trump and #Patriots by implementing totalitarian, #communist controls.

#Coronavirus started 1 day after #impeachment failed.

#Trump2020 will do #massarrests of #DeepState / #Cabal.

#MAGA2020"
248,".@ShannonBream @NomikiKonst @KatiePavlich .@JoeBiden lied all night.If he/his campaign watched .@realDonaldTrump 's #CoronaVirusTaskForce daily briefings they'd see all the things #JoeBiden is ""proposing' #Trump has already implemented. Free testing,best medical professionals etc"
249,"It’s not which #candidate can implement the best policies or who can best beat #trump. It’s who can draw in non-voters, moderates, &amp; Rs that are displeased with #LiarInChief #WorstPresidentEver #DonTheCon #CNNDebate #DemocraticDebate #DemDebate2020 https://t.co/KFypgHAsLl"
250,"@realDonaldTrump Here is #Trump, at his best: Blaming, pointing fingers, trashing every one else.
However - what does he do to actually treat the virus... ? 
easy

NOTHING!"
251,"again, wondering what HE will do: hashtags ONE-THREE (March 16, 2020; 8:41 HKT) #DONALDTRUMP #DRUMPF #TRUMP #FAIL"
252,"@2tigers2rats @HowardA_Esq #tRUmp knew about this in November 2019. Why did he ignore the early warning indicators⁉️ This is gross incompetence or trying to find an opportunity to benefit himself in some way. #IMPOTUS #Trumpdemic

#CoronaVirus #CoronavirusPandemic 
😷"
253,"Dow Futures Have Tumbled 1,000 Points Because Cutting Interest Rates to Zero Is Not Enough - Barron's

I don’t feel #Trump has the leadership skills needed to guide the Country throughout one of the worst global crisis. #Resist  #VoteBiden  https://t.co/bQPSGc5IM8"
254,"#Trump is a danger to this country call Trump tells US ‘relax, we’re doing great' as his virus expert says worst is yet to come https://t.co/aEJJg4lFWw"
255,#Bernie2020 #TruthMatters #JoeBiden is like #Trump https://t.co/Q0k9PptROj
256,Graham’s test came back negative.                                               I am truly starting to believe #trump really is the devil and his minions are his spawns.
257,Jordan's coronavirus cases rise as it moves to cushion economy https://t.co/aBxkkgMEee #breakingnews #news #trump #followback
258,"Guatemala reports first coronavirus death, an elderly man back from Spain https://t.co/qwvLaNz1hK #breakingnews #news #trump #followback"
259,"African nations close borders, cancel flights to contain coronavirus spread https://t.co/sphazOI0gN #breakingnews #news #trump #followback"
260,"#DrFauci REFUSES on air to defend #Trump after blaming #Obama
 https://t.co/SqqNDruV7y via @YouTube"
261,Colombia cancels classes to halt the spread of coronavirus https://t.co/usxSuKG8Xh #breakingnews #news #trump #followback
262,France preparing confinement order to fight coronavirus sources https://t.co/KWRmFfdbJP #breakingnews #news #trump #followback
263,An in-house expert helped Microsoft decide to let workers stay home. https://t.co/sgJvCAhgfH #breakingnews #news #trump #followback
264,New York Schools Close https://t.co/JJcgFZdXTh #breakingnews #news #trump #followback
265,"Pence Pledges High-Speed Coronavirus Testing From 2,000 Labs This Week https://t.co/NvMPtBv6II #breakingnews #news #trump #followback"
266,Spain’s King Cuts Financial Ties With Father Amid Scandal https://t.co/tJqPplYVVq #breakingnews #news #trump #followback
267,Countries across the world have restricted travel. https://t.co/k8ZuSCbh32 #breakingnews #news #trump #followback
268,Donald Trump says he is considering 'full pardon' for Michael Flynn - https://t.co/p99VBxzhVI - #uspolitics #trump #potus #Election2020
269,#Google's description of its #coronavirus #site stops short of what President #Trump described - CNN - https://t.co/zrmsiuzog4
270,"#Trump is in over his head...and he knows it

He runs away bc he can't answer any questions truthfully

He most likely already has the #CoronaVirus - so they are limiting his time in front of the camera 😯

#TrumpPresser

#StayHome
#COVID19
#Pandemic
#TrumpIsToBlame
#ResignTrump https://t.co/PEkmRGKW8k"
271,Fact check: #Trump falsely claims US has 'tremendous control' of the #coronavirus  https://t.co/LqUM8Su5xG
272,"Translation: When the lights go out in that sh@thole country, we don't want to worry about you. If you don't have insurance, they'll let you die on the side of the road. So, get out of there while you still can. We'll leave the lights on. #Trump #Coronavirus #Norway #POTUS #GOP https://t.co/wxSPb0DO9K"
273,#Trump and his white nationalists https://t.co/gbjiHkjW3F
274,"@SteveSchmidtSES (Aren't #Trump's devotees the very population group most vulnerable to the #Coronavirus?) 

#Cult45 &gt; #Culled45"
275,"Between the 2, I prefer #BernieSanders2020
I voted #Warren2020 #SandersWarren2020
#Warren, voters I think bought the #Misogyny a woman can't win against #trump 
#Bernie always stood by his principles. https://t.co/46xxUQwQnP"
276,When you’re at risk of being held accountable and you’re #Trump you scurry away like at today’s press conference. When you’re #TrumpSycophants you turn the 2+ months of gross negligence into a states’ rights discussion when you failed to act &amp; the massive death wave is upon you. https://t.co/XopEPJ8BMK
277,"@VAPatriot6 @MrReynolds2020 @skidmarkyb @eugenegu @realDonaldTrump It is difficult to understand why some people believe these lies. If there were any truth to the conspiracy theories you think Trump with all the power to control Military Intelligence, FBI, Judges, Congress, Senate, Attorney General would have had someone arrested.
#Trump"
278,"⬇️⬇️⬇️⬇️👏👏👏👏👏😆😆😆😆🗣️🗣️🗣️🗣️🎯🎯🎯🎯🎯

#TRUTH W A CAPITAL T &amp; it's not for #Trump!! #TrumpPlague #TrumpIsTheWORSTPresidentEVER #ShutItDown #COVID19 #CoronaVirusUpdates #StayHome #SocialDistancingNow #WhereAreTheTestKits #TrumpVirus #TrumpVirusCoverup #DemocraticDebate 😷🚨 https://t.co/rvJx9vbKDD"
279,"Indeed. The United States' healthcare system is developing-world-standard unless you're wealthy. And not because its nurses and doctors aren't great, just because the funding structure is f*cked. #USA #usaCoronavirus #usacorona #COVIDー19 #covid19 #america #trump https://t.co/sprwRkq3fD"
280,"For all those calling Trump, Eric Cartman, remember how Scott Tenorman ended up?
That's what he's doing to the Democrat party.
#Trump #DemocraticDebate"
281,#Trump Blames #Coronavirus Crisis On Voters Who Put Him In Charge of It https://t.co/rFdpHKxSjR
282,"Don’t give in to the “dark side” ala #Trump, scientists in #Germany. Tell him to “sich verpissen!” Vaccines are for the people of the world, not for a #corrupt, #moneygrubbing, #traitor like @realDonaldTrump. He’d screw over anyone &amp; anything for money.😡 https://t.co/JqwGPhlP4H"
283,"And #Trump dismantled it. #Trump will blame Bolton,  but no organization needs a Blamer in Chief. In Trump’s world he’s not responsible for anything that goes wrong. He’s only responsible for that which goes right. Everyone sees thru his insecurities, self proclaimed successes. https://t.co/j1bJBAg7Rl"
284,"@AaronBlake @hthompsn Just goes to show you how the current #Trump administration and the #republicans are so out of step, no wonder we are all confused, these goofy politicians really have this all fucked up!!!!"
285,"@realDonaldTrump should have made this announcement in January 2020! He was derelict of his duties, negligent, &amp; irresponsible! 
#Invoke25thAmendment 
#Trump is unable to discharge the duties of the office of the president! https://t.co/t6zgY2y1u5"
286,@MaximilianJans2 @gordon_riches #Trump's paternal grandfather is #German ... hence such evil roots. God help us!!
287,"Instant #CoronavirusOutbreak block: people saying things like “you don’t know what’s coming”. TV Executives having a tommy-tank on here over their huge ratings. Anyone who thinks #trump &amp; #borisjohnson are getting this right. Now, I need #factsnotfear..."
288,"Does everyone realize that Trump has...
* Refused Test Kits from the WHO.
* Cut funding to the CDC.
* Closed 36 of 47 Obama installed Pandemic Crisis Centers around the world.
* Gave Banks &amp; Wall St $1.5T Bailout
He could give two shits about us!
#COVID19 #Coronavirus #Trump"
289,"A tweet &amp; article from ~2 yrs ago. Please Read. While #COVID19 is not Trump’s fault, our preparedness and response 100% is. We can’t know the delta b/w if we had been prepared vs what’s happening now but whatever that gap is solely falls on #Trump. don’t forget. #2020election https://t.co/Xc3Q0CxPI0"
290,"If this is true...
#coronavirus 
#POTUS 
#Trump https://t.co/4NTaSy7cqu"
291,"Basically #Trump #Fed #Munchkin &amp; #Powell all in here &amp; will just keep doing more, more &amp; moar until $SPY stops falling https://t.co/gDDqC5oXaR"
292,"Rhodes makes it perfectly clear: #Obama created an almost ideal pandemic response unit, attacking pandemics before they have a chance to get started. Then Trump came along and shut it down in 2018. Now his responses are ""just enough to get through the news cycle"". #Trump #unfit https://t.co/YFetQT3YKY"
293,@B52Malmet @marketman52 #Trump's slogan should be #NotyouMe. That's who and what he is.
294,"🌏 #BREAKING #News 🌏
        #PardonFlynnNow

@GenFlynn
#GeneralFlynn #debate
#DemDebate2020 #DemDebate #BidenvsSanders #MAGA #KAG
#Trump #TrumpPence2020

🌟 PARDON FLYNN ? General Flynn Was On President Trump’s Mind Today https://t.co/8SdOLt3zJ7"
295,"@DearAuntCrabby @JoeBiden #SusanRice...Natl Sec Advisor, UN Ambassador, Asst Sec of State for African Affairs. 

Given Joe Biden's commitment #tRUmp might kick #Pence to the curb &amp; put #NikkiHaley (also UN Amb) on #GOP ticket. #FightFireWithFire

@JoeBiden @AmbassadorRice 

@Lawrence @davidplouffe"
296,"Reality.   Sad, pathetic, reality in the #Trump era. https://t.co/KhYX0cLkW9"
297,@Hinaheartdoc I don’t remember in my life time US doing any such thing for any country. You may have had presidents who were better for your country but they were worse than #Trump for the rest of the world. Good to see a president treating US and the world equally!
298,"Not due to her indecisiveness, but I was thinking, if this young lady, in the middle of the FAMU set, as the then vice president to BARACK OBAMA was currently on stage giving a speech, in an election where #trump was the other candidate, and she still wasn't sure who to vote for?"
299,@MaximilianJans2 Worse than #Hitler this #Trump😐
300,"""It's a very good example of 'We're all in this together.'"" Could please someone tell Donald #Trump &amp; Co? https://t.co/l8YRivhPhI"
301,"@mitchellvii #Trump was winning anyways but coronavirus gives him 2 things -
1. Proves over dependence on China was dangerous- even medical supplies supply &amp; cost got impacted
2. Make in USA gets a strong push

He stands vindicated on policy front.

Yes, his leadership in crisis also proved."
302,"@travisakers Omg let's get a woman even if she is short on marbles.
Why does it have to be a woman or a woman of color. That's BS. WE need the best not a color or a gender.

#TRUMP/Pence Landslide 2020"
303,"@mmpadellan the primary reason #coronavirus is looking to be so bad is the TESTING BLUNDER* attributed directly to #trump &amp; the pandemic team being cut.

the ‘excitement argument’ is DEAD (hopefully most of us will be alive to make the only choice —&gt; D, any D &amp; only the D)

* South Korea 👍🏼 https://t.co/Co5bBJn5He"
304,"Because of course he does

FFS

#COVIDー19 #CoronavirusPandemic #Trump 

https://t.co/391GJ0bW3O"
305,"@davidfrum @AshaRangappa_ No matter who beats #trump, 🇺🇸 will be the country that locked up babies."
306,Maybe we should’ve listened to #Trump mom 🤔 https://t.co/gmwteztKzH
307,"President #Trump Tells Americans to Buy Fewer Groceries 

“There’s no need for anybody in the country to hoard essential food supplies,” Trump told reporters Sunday at the White House. “You don’t have to buy the quantities because it’s hard to refill the stores.”

#coronavirus https://t.co/kH1N6lS08D"
308,"Fareed: Crisis brings out the worst in #Trump

https://t.co/ysyUqKNC3d"
309,True #Fed will just do more more &amp; moar even buy $SPY if they have to &amp; #Munchkin will make sure #Trump sends everyone $$ https://t.co/WDQ5cbK9mi
310,@bob_bensch @realDonaldTrump @CDCgov Yes #trump is a true failure
311,@ProudResister #Biden won the debate and will win the nomination.  Time for us all to unite to beat the malignancy in the WH #Trump.  #VoteBlueToEndThisNightmare
312,"This look from @KatiePavlich when a moron talks is priceless.. 
#FoxNews #COVIDー19 #Trump https://t.co/tHoIglo5Lk"
313,"What's the over/under that #Trump cancels Tuesday's primaries due to #coronapocolypse to help #BernieSanders ?

#coronapocolypse #StayTheFHome #COVIDー19 #HighRiskCovid19 #SocialDistancingNow #DemocraticDebate"
314,"Hillary would have invaded Iraq over this. I kinda miss politics as usual. Electing a failed tv show host and wrestling promoter may not have been the best idea. 🤔
#mapoli #trump"
315,"#DemDebate @cnn @ChrisCuomo @andersoncooper &amp; other panelist (sorry, don’t know ur name): If u follow mental health experts, they ALL agree #Trump is TOO FAR GONE 2 DEBATE! WHY do u persist in prognosticating how any such debate between DT &amp; @JoeBiden OR @BernieSanders will go?!"
316,Liar in chief looks like the drop and spike of every other country #trump #TrumpCrash #Surgeon General #MakeTrumpNervousIn4Words
317,"One day ... we will be grateful, Steve ... that the #CoronaVirus ... endet the #trump nightmare ... before it came to even ... worse ... https://t.co/JCn0ORAI2j"
318,"#Biden #Sanders When you put either one of these men, as they appeared tonight, against the spectacle of #Trump since the #COVID19 crisis began: wow. Biden and Sanders are sane.They occupy a reality the rest of us recognize. What a contrast to Trump."
319,"#Trump Says He Could #Demote Fed Chair #GeromePowell, Risking More #Market Turmoil https://t.co/94XGhBEKXu
The depth of #tRUMP's #IGNORANCE is #BeyondMeasurement
(Informative add-on 2 the article
Re: #Coronavirus Outbreak
Answers to your most common questions:
Updated 13MAR2020)"
320,"@hodakatebi @jimmy_dore @JoeBiden Oh #QueenOfWarmongers, @TulsiGabbard was right #hillary is waiting in the wings for #CreepyJoe to announce as VP then #QuidProJoe will suddenly realize he has alzhiemers then guess what #HillVDon2.0

Cost #Hillary running against #Trump 3Billion
Watching her LOSE Again PRICELESS"
321,U​.​S. Senate: Covid-19 Beauty Workers Support - Sign the Petition! https://t.co/RjhBvzQJKJ via @Change @vp @realdonaldtrump @whitehouse #Trump Please support this in Inning #3 Sec Mnuchin @gopleader @gop
322,"New Yorker editorial: “#Trump presides over a social-media &amp; talk-radio ecosystem that inspires intense devotion among his following, even as it spreads misinformation. One way to survive the pandemic may be to tune him out.” #2020election #coronavirus 

https://t.co/C4EPSqi9Od"
323,"That's the way I feel about @realDonaldTrump . I feel like we are being punked. I listen to him talk and I hear his supporters and I can't fathom how ANYONE can listen to him and not hear an ignorant, pompous, racist, misogynistic narcissistic son of a motherless goat!!!#Trump"
324,78yro #BernieSanders met 77yro #JoeBiden in another #democraticdebate tonight. This marks the 1st time in history that a presidential debate’s been sponsored by Cialis. #Trending #Biden2020 #Biden #Bernie #Trump #JimmyKimmel @StephenAtHome @Trevornoah #JimmyFallon #SocialDistance
325,Especially when #trump has a #Crooked #AG like #Barr. @realDonaldTrump https://t.co/rUFSHiYMDH https://t.co/fqNzS0DMHs
326,"@Chance37852835 @GOP @stevenmnuchin1 @realDonaldTrump @WhiteHouse @POTUS @Trump You're full of shit BOT! There is no one praising #Trump except his inner circle that are just kissing his butt! He's caused chaos &amp;  has put many lives in danger. He has NO idea what he's doing! If Obama was President, we would not be in this mess! #TrumpsLiesCostLives #Trump"
327,"Well this is obvious...bc of your incompetence, governors are leading the way

But we're STILL waiting for an adequate number of #TestKits 😡

#Trump
#CDC
#DriveUpTesting
#AirportScreenings
#CoronaVirus
#StayHome
#TemperatureChecks
#COVID19
#Pandemic
#TrumpIsToBlame
#ResignTrump https://t.co/vL2sa6B8Dp"
328,"@CoryBooker @SpeakerPelosi  
  @SenKamalaHarris @SenSchumer Your bill 4 paid sick leave should cover anyone out of work for COVID-19. You all excluded large corps with over 500 employees. #trump gave them tax breaks already. Re-vise your bill to cover all. #help4all #sickleave"
329,"@WonderWoman2KAG Me too.

Dear Lord,

I pray through some trying times. As a..NEW decade. We have seen TOO MUCH. Now, illness and 2 old guys (Biden and Sanders). 

Is, Mr. #Trump our savior..Lord? The righteous is the most transparent. I shall lay on thine words...

KEEP #AMERICA GREAT! 🇺🇸

-Amen https://t.co/xBFLxWLlLk"
330,Well I guess he is doing what he thinks is best for the US.. you can’t say he isn’t trying to save the USA #trump https://t.co/L45nyhNLr4
331,@tribelaw Prolly should have been rocking the #HunterBiden line of attack better then. #Trump will.
332,"Experts baffled as #trump asks why they can't just use flu vaccines to prevent #Covid19 - is it any wonder he decided all meetings and communications must now be classified? 
He's trying to hide his utter and complete ignorance.  #NoMoreLies #DumpTrump https://t.co/dvENnkLW3p"
333,"People say they can't wait to see #Bernie debate #Trump but I don't get it bc how have you all forgotten, Trump supporters literally don't care what he says?? His followers blindly follow him into anything. After the primaries are over the debates don't even matter! Sad but true."
334,@PatTheBerner @CNN @MSNBC Then I guess you’d rather have 4 more years of #Trump and see our democracy dismantled. Hope you change your mind. I’ll vote for Bernie if he’s the candidate but I don’t think he can bring the independents and moderates along or help down ballot candidates. #VoteBlueNoMatterWho
335,"@yashar .
Aren't some or most of them #Trump campaign donors?"
336,"I know there will be some people (#Trump supporters) who will be offended by what #Norway is saying, but I'm not because they are right! #coronavirus https://t.co/K6cm4ptySa"
337,#Trump applauds Fed's move to slash interest rates and says investors 'should be very thrilled' https://t.co/zxXUx3tIL7 https://t.co/4qgahzf2kv
338,Wow! #Trump said he has it all under control. @realDonaldTrump and his friends at @foxandfriends have no idea what exponential growth means. Project 30% per day and you’ll see how ugly up it gets by May! #coronavirus #COVID19 https://t.co/RuOH71Q4PX
339,Classic Trump fed up with the press ruining the country. #trump #msm #cnn https://t.co/8DYYplOe4P
340,"Did #coronavirus shut down the economy or was it just a convenient excuse for the inevitable bust caused as usual by the Fed? Note how this is now #Trump's problem for not being bold enough to stop every business. You cannot make this up.

https://t.co/tBBa7ELVf4"
341,".@GOP: SHUT UP. You're LYING - hoping to make egocentric LIAR #DonaldTrump look good. FU! You are part of the problem.

Thousands of Americans are sick &amp; DYING because #Trump FAILED to address #coronavirus/#COVID19 timely &amp; successfully.

@WhiteHouse @SenateGOP @senatemajldr @AP https://t.co/jGTLUPRmWp"
342,"Right?
Great job Mr #Trump https://t.co/o9qkRFLnej"
343,"• #BlueCollarLogic • #PANIC #POLITICS ... THEY WANT YOU SCARED • #Hysteria #COVID19 #Coronavirus #Leftists #Democrats #FearMongering #Lies #MSM #MediaBias #TrumpDerangementSyndrome #2020Election #Trump • 
https://t.co/hFY9zY5y4R"
344,"It didnt.
As much as you like to think it did.
All it did was secure another #Trump victory https://t.co/c0UNTsypOQ"
345,"""All through February and early March, the voices of doctors and nurses on social media provided a vital antidote to those of confused and complacent political leaders embodied by #Trump,"" @benyt writes @nytimes #Diplomacy140 #coronavirus
https://t.co/T4u9r3jJ6i"
346,"#Corona show is over. #Roche has announced with #Trump that a vaccine is ready. Time to cash in!
#coronapocolypse #StayTheFHome #COVID19 #CoronavirusOutbreak https://t.co/N9p22G3LOU"
347,"@TimMurtaugh @kayleighmcenany HOTTEST ECONOMY? President #Trump begged #FederalReserve to lower interest rates &amp; buy back bonds. They did &amp; look what happened. 

Most times when the #TrillionDollarLoser opens his fat stupid mouth, the market dies. He needs to shut the F up &amp; work for a change. 

 #DemDebate https://t.co/mwmOt8HVV0"
348,Idc what you say #Trump tweets are shortening 🤭🤭#Idntbliveshitheysay #DemDebate
349,@timothy27110305 @FBI @TheJusticeDept @GenFlynn @realDonaldTrump Cant expect #fakenews to cover it. They only report on #trump bad info.  When has networks explored #CrookedHillary hiring foreign agents to produce fake dossier and spread it to fbi and doj ? Never
350,President Trump thinks #GOOGLE is some magic technology empire that can just whip up a magical healthcare website at his command in a matter of days. #Trump #coronapocolypse https://t.co/er16E8Sm7B
351,If no one else is gonna say it then I guess I’ll be the one. Trump low key cute af 🤷🏼‍♂️ #Trump
352,#trump sees how important #NursePractitioners are! #np #fnp #nurse #COVID2019 https://t.co/9IY0xmtKCI
353,"Interesting that Bill Gates sounded the alarm when it comes to a world wide virus back in 2015.
https://t.co/3vtnBQjCTM.   #coronavirus #COVID #Covid19 #msnbc #Trump #virus #cnn @robreiner"
354,"@davidfrum @AshaRangappa_ We need more than platitudes, we need true action because the real threat is not #trump or the #coronavirus. The real threat is #insurance, #Pharmaceutical, #oil, #coal, #banks and the billionaires who have a growing share of this nations wealth. @JoeBiden is funded by them."
355,@tribelaw @BernieSanders is a SPOILER . A SADISTIC Politician who is trying to undermine @JoeBiden  not #Trump. He hurt @HillaryClinton in 2016 with his behavior and #BernieBruh . @morningmika @JoeBiden @Lawrence @chrislhayes @AriMelber @JoyAnnReid @TheRevAl
356,"What are the Democratics thinking; Joe Biden is clearly being used as a (Pawn)? If Joe were to be elected President,  Marionettes in the Globalist Deepstate would manipulate him through his lady Vice President. 
#BidensCognitiveDecline
#Trump
https://t.co/jofFs9p01W https://t.co/3aLaMeHfMv"
357,"Same. #PresidentObama would have planned - had a pandemic unit in the NSC... Trump disbanded. 

#Trump slow-walked tests.  

He lies and lies and lies. 

Tried to bribe German biotech company for EXCLUSIVE vaccine.  He's a perverse, narcissistic sociopath.  

#Trumpdemic https://t.co/GkJJICUVEJ"
358,"@parickards @BenKowalski3 @mgcanmore @LindseyGrahamSC Ben knows exactly what he is talking about.
#TRUMP/Pence Landslide 2020"
359,"#Trump announces ""total control of virus"". Well, that's a relief #covid19"
360,@KathyCastorFL @JoeBiden As a constituent I am so sick of hearing you prop up #Joementia ovwr the only candidate who can beat #Trump . Give it a rest.
361,We put a mess in our #WhiteHouse - #Norway is just one of many to recognize this. We DO have a poorly developed health service (we don't care if you die because you don't have coverage-). #POTUS is trying to kick 21 million off of #Obamacare RIGHT NOW...#Trump #Medicare #Medicaid https://t.co/wxSPb0DO9K
362,@LarryMcelhiney @Aloha2Trump @SpeakerPelosi @HouseDemocrats @realDonaldTrump  I think #TrisRegan should get a better job in the #Trump administration
363,"I expect that #JoeBiden would immediately turn around and say to #Trump something like: You wanna give me some space fella or do you wanna take this outside and settle it ✊

#DemDebate https://t.co/qZdRhbvovB"
364,"When U #Vote just ask yourself;Which Candidate Shares your core Value,Thats its,its THAT simple! I #VotedForBernie! PS #Biden &amp; #Trump R the Same! #Bernie2020 #AZ #FL #OH #IL @AFSCME @AFLCIO https://t.co/0njNRJg3fU"
365,"#Trump said #Google will #develop a nationwide #CoronavirusWebsite ""very quickly"" to #help people #check their #symptoms &amp; #find #TestingLocations.
His #AdministrationOfficials #haven't been able to #explain more about it
https://t.co/KyB17bArb7
#tRUMP's #IGNORANCE is #boundless!"
366,"@James22677165 @Alyssa_Milano @JoeBiden Here in Europe same story. Lying in combination with support of media works. #Trump/Fox. Now #Biden/CNN.
Hopefully for once people won't fall for it this time.
#DemDebate 
#BernieSanders"
367,"The #Russian and #Trump #trolls  are out in full swarm today attacking #Biden &amp; the #DemDebate in a last ditch effort to derail #JoeMentum, by pretending to support #Bernie or attacking both nominees.

#VoteBiden2020
#VoteBlueToSaveAmerica 
#DemocratsUnite 
#VoteTrumpOut2020"
368,"God Bless America on the 1st #NationalDayOfPrayer 
May we all become United for divided we have seen only brings turmoil &amp; disrespect. God Bless Our #45 President &amp; Our 1st Lady for all they do each &amp; every day for us all. You inspire &amp; guide daily by example Thank You :)🙏#Trump https://t.co/doRcwbqRXL"
369,"@mattkorda @AlexanderMcCoy4 Race for #Democrat nominee just ended 20+ minutes ago.
#Sanders tried, #BidenWon Let’s get going. #StongerTogether
We have to now beat both  #CoronaVirus &amp; #Trump 
#Biden2020 #DemDebate2020 https://t.co/8b1jBpYjQU"
370,Electing people who hate government to run the government always seems to work out great. #coronapocolypse #TrumpRecession #CoronavirusPandemic #StayTheFHome #TrumpPlague #Trump2020 #TrumpCrash #trump
371,"Sorry, forgot to add the news link to this Tweet.

Typical that #Trump would try to sneak this one by while everyone was focused on #coronavirus.

https://t.co/IrvojFhq9q

#Flynn #FlynnPardon #CorruptTrump #WorstPresidentEver https://t.co/hxTwWlcITd"
372,@washingtonpost Will #Trump last until #November?
373,"@realDonaldTrump I’m praying for that 3% GDP growth you said was so easy to reach. Looking like it will take a miracle.
#Trump"
374,"@kendrick38 @janet_sistare @BernieSanders And also doesn't have to resort to blatant lying about his record. #Biden out &amp; out lied. #Trump has no shame, he's a hypocrite &amp; a liar &amp; he'll tear #Biden apart on his own lies &amp; hypocrisy. 
#Bernie2020"
375,"it's pretty #sad our governor, @GovPritzker  had to get on #twitter just to get the attention of the @WhiteHouse What's even worse is it actually worked LOL #smh

#POTUS #WhiteHouse #Trump #TwittererInChief"
376,"@KristenKfromGA @LindseyGrahamSC So full of BS. That's exactly why people don't want to get checked. Stupid comments like this.
#TRUMP/Pence Landslide 2020"
377,"There's a pandemic and all the #trump admin can think of is how to profit of the lives of everyone globally. Think about this, #America - this should be at the forefront of your minds come November #Shameless #COVIDー19

https://t.co/veiYkNggKo"
378,"“#Trump meandered from denial to grudging acceptance, and in his words, he seeded conflicting, inaccurate and eyebrow-raising commentary to a country desperate for unvarnished, even shock-to-the-system guidance.” #coronavirus  https://t.co/TqzbmtMCeb"
379,"Blah...blah....blah....all these politicians say but they never do

#Trump https://t.co/vlWLYWexeQ"
380,@GOPChairwoman @realDonaldTrump Reminder: Why Does the (r) #GOPChairwoman have to lie about #trump claiming the #coronavirus virus as a #hoax made up for political reasons? Trump can't even pronounce his own name let alone keep 𝟭𝟱 𝗽𝗲𝗼𝗽𝗹𝗲 𝗶𝗻 𝘁𝗵𝗶𝘀 𝗺𝗮𝘀𝘀𝗶𝘃𝗲 𝗰𝗼𝘂𝗻𝘁𝗿𝘆 Safe! #NotFakeNews https://t.co/x61ATLlxJe
381,"19 days ago, #Trump promised 15 cases of #coronavirus in the US would soon go down to zero. 

Today, there were 830 new cases identified in America. 

To date  3,773 cases / 69 deaths 

#WorstPresidentEver #MAGA #KAG2020 #QANON #WWGIWGA #coronapocolypse #CoronavirusUSA"
382,Breaking: #Trump now considering declaration of national panic. #CoronavirusOutbreak https://t.co/VL1SCgypIQ
383,"#USA #justice?
#court case against #EmoryUniversity (#Atlanta) was dismissed by two #Emory #alumni #judges (one reluctantly disqualified herself on motion; the other was preserved by colleague). #Truth judges their decisions and them.
#news #trump 

https://t.co/e5LJWQcOdk https://t.co/wgPPskfFta"
384,"@KristenKfromGA @LindseyGrahamSC You can blame the slowdown on Nancy Pelosi. She thought everyone would jump at her stupidity. She tried to add a bunch of pork. She wanted them to vote for abortion and planned parenthood. Nice try Nancy.
#TRUMP LANDSLIDE 2020"
385,"US #Democracy for Sale

How #Trump's presidency has played for #Russia 

https://t.co/awFKwJRQYQ

#Election2020 #tampering #Politics  #RussianBots"
386,@puckmama @pscharfe @CDCgov This policy is misguided #trump is not happy
387,Could you believe that the Globalists and their pet model country China engineered the #coronavirus #pandemic to destroy President #Trump and America?
388,Antivaxxers and #Maga #Trump #Trumpers and Border Wall thumpers REAL QUIET right now!
389,@KevinPaz822 @RepAdamSchiff #EdBuck. Like I said the #Democrats are the most corrupt and all this hatred for #Trump has revealed #Democrat depravity.
390,@Velma40844061 @nashville_brook @jjjohns410 We aren’t so #Bernie or #Trump. You choose. #LyinBiden #NeverBiden
391,The United States is going into a nation wide lockdown starting Wednesday. President Trump will inform the public sometime in the next few days. #coronavirus #COVIDー19 #Trump #coronapocolypse
392,"I disagree, Ryan ... But even ... #Bernie ... is an okay choice ... compared to #trump ... https://t.co/Z7YpjCiLj5"
